"default_version","economy","Branch_Path","Variable","Scenario","Region","expected_key_Branch_Path","expected_key_Variable","expected_key_Scenario","expected_key_Region","input_source","source_type","source_name","source_scope","review_recommended","review_reason"
"v2026_05_25_best_guess","05PRC","Demand\Freight road\LCVs\FCEV\Hydrogen","Final On-Road Fuel Economy","Reference","China","Demand\Freight road\LCVs\FCEV\Hydrogen","Final On-Road Fuel Economy","Reference","China","provided","default_best_guess","APERC placeholder road defaults","all_apec_economies_until_researcher_update","True","Placeholder default. Replace with economy-specific researcher data when available."
"v2026_05_25_best_guess","05PRC","Demand\Freight road\LCVs\HEV\Motor gasoline","Final On-Road Fuel Economy","Reference","China","Demand\Freight road\LCVs\HEV\Motor gasoline","Final On-Road Fuel Economy","Reference","China","provided","default_best_guess","APERC placeholder road defaults","all_apec_economies_until_researcher_update","True","Placeholder default. Replace with economy-specific researcher data when available."
"v2026_05_25_best_guess","05PRC","Demand\Freight road\LCVs\PHEV","Final On-Road Fuel Economy","Reference","China","Demand\Freight road\LCVs\PHEV","Final On-Road Fuel Economy","Reference","China","provided","default_best_guess","APERC placeholder road defaults","all_apec_economies_until_researcher_update","True","Placeholder default. Replace with economy-specific researcher data when available."
"v2026_05_25_best_guess","05PRC","Demand\Freight road\Trucks\HEV heavy\Motor gasoline","Final On-Road Fuel Economy","Reference","China","Demand\Freight road\Trucks\HEV heavy\Motor gasoline","Final On-Road Fuel Economy","Reference","China","provided","default_best_guess","APERC placeholder road defaults","all_apec_economies_until_researcher_update","True","Placeholder default. Replace with economy-specific researcher data when available."
"v2026_05_25_best_guess","05PRC","Demand\Freight road\Trucks\HEV medium\Motor gasoline","Final On-Road Fuel Economy","Reference","China","Demand\Freight road\Trucks\HEV medium\Motor gasoline","Final On-Road Fuel Economy","Reference","China","provided","default_best_guess","APERC placeholder road defaults","all_apec_economies_until_researcher_update","True","Placeholder default. Replace with economy-specific researcher data when available."
"v2026_05_25_best_guess","05PRC","Demand\Freight road\Trucks\PHEV heavy","Final On-Road Fuel Economy","Reference","China","Demand\Freight road\Trucks\PHEV heavy","Final On-Road Fuel Economy","Reference","China","provided","default_best_guess","APERC placeholder road defaults","all_apec_economies_until_researcher_update","True","Placeholder default. Replace with economy-specific researcher data when available."
"v2026_05_25_best_guess","05PRC","Demand\Freight road\Trucks\PHEV medium","Final On-Road Fuel Economy","Reference","China","Demand\Freight road\Trucks\PHEV medium","Final On-Road Fuel Economy","Reference","China","provided","default_best_guess","APERC placeholder road defaults","all_apec_economies_until_researcher_update","True","Placeholder default. Replace with economy-specific researcher data when available."
"v2026_05_25_best_guess","05PRC","Demand\Passenger road\Buses\HEV\Motor gasoline","Final On-Road Fuel Economy","Reference","China","Demand\Passenger road\Buses\HEV\Motor gasoline","Final On-Road Fuel Economy","Reference","China","provided","default_best_guess","APERC placeholder road defaults","all_apec_economies_until_researcher_update","True","Placeholder default. Replace with economy-specific researcher data when available."
"v2026_05_25_best_guess","05PRC","Demand\Passenger road\Buses\PHEV","Final On-Road Fuel Economy","Reference","China","Demand\Passenger road\Buses\PHEV","Final On-Road Fuel Economy","Reference","China","provided","default_best_guess","APERC placeholder road defaults","all_apec_economies_until_researcher_update","True","Placeholder default. Replace with economy-specific researcher data when available."
"v2026_05_25_best_guess","05PRC","Demand\Passenger road\LPVs\FCEV large\Hydrogen","Final On-Road Fuel Economy","Reference","China","Demand\Passenger road\LPVs\FCEV large\Hydrogen","Final On-Road Fuel Economy","Reference","China","provided","default_best_guess","APERC placeholder road defaults","all_apec_economies_until_researcher_update","True","Placeholder default. Replace with economy-specific researcher data when available."
"v2026_05_25_best_guess","05PRC","Demand\Passenger road\LPVs\FCEV medium\Hydrogen","Final On-Road Fuel Economy","Reference","China","Demand\Passenger road\LPVs\FCEV medium\Hydrogen","Final On-Road Fuel Economy","Reference","China","provided","default_best_guess","APERC placeholder road defaults","all_apec_economies_until_researcher_update","True","Placeholder default. Replace with economy-specific researcher data when available."
"v2026_05_25_best_guess","05PRC","Demand\Passenger road\LPVs\PHEV large","Final On-Road Fuel Economy","Reference","China","Demand\Passenger road\LPVs\PHEV large","Final On-Road Fuel Economy","Reference","China","provided","default_best_guess","APERC placeholder road defaults","all_apec_economies_until_researcher_update","True","Placeholder default. Replace with economy-specific researcher data when available."
"v2026_05_25_best_guess","05PRC","Demand\Passenger road\LPVs\PHEV medium","Final On-Road Fuel Economy","Reference","China","Demand\Passenger road\LPVs\PHEV medium","Final On-Road Fuel Economy","Reference","China","provided","default_best_guess","APERC placeholder road defaults","all_apec_economies_until_researcher_update","True","Placeholder default. Replace with economy-specific researcher data when available."
"v2026_05_25_best_guess","05PRC","Demand\Passenger road\Motorcycles\ICE\LPG","Final On-Road Fuel Economy","Reference","China","Demand\Passenger road\Motorcycles\ICE\LPG","Final On-Road Fuel Economy","Reference","China","provided","default_best_guess","APERC placeholder road defaults","all_apec_economies_until_researcher_update","True","Placeholder default. Replace with economy-specific researcher data when available."
"v2026_05_25_best_guess","05PRC","Demand\Passenger road\Motorcycles\ICE\Natural gas","Final On-Road Fuel Economy","Reference","China","Demand\Passenger road\Motorcycles\ICE\Natural gas","Final On-Road Fuel Economy","Reference","China","provided","default_best_guess","APERC placeholder road defaults","all_apec_economies_until_researcher_update","True","Placeholder default. Replace with economy-specific researcher data when available."
"v2026_05_25_best_guess","05PRC","Demand\Freight road\LCVs","Mileage","Reference","China","Demand\Freight road\LCVs","Mileage","Reference","China","provided","default_best_guess","APERC placeholder road defaults","all_apec_economies_until_researcher_update","True","Placeholder default. Replace with economy-specific researcher data when available."
"v2026_05_25_best_guess","05PRC","Demand\Freight road\Trucks\Heavy trucks","Mileage","Reference","China","Demand\Freight road\Trucks\Heavy trucks","Mileage","Reference","China","provided","default_best_guess","APERC placeholder road defaults","all_apec_economies_until_researcher_update","True","Placeholder default. Replace with economy-specific researcher data when available."
"v2026_05_25_best_guess","05PRC","Demand\Freight road\Trucks\Medium trucks","Mileage","Reference","China","Demand\Freight road\Trucks\Medium trucks","Mileage","Reference","China","provided","default_best_guess","APERC placeholder road defaults","all_apec_economies_until_researcher_update","True","Placeholder default. Replace with economy-specific researcher data when available."
"v2026_05_25_best_guess","05PRC","Demand\Passenger road\Buses","Mileage","Reference","China","Demand\Passenger road\Buses","Mileage","Reference","China","provided","default_best_guess","APERC placeholder road defaults","all_apec_economies_until_researcher_update","True","Placeholder default. Replace with economy-specific researcher data when available."
"v2026_05_25_best_guess","05PRC","Demand\Passenger road\LPVs\Passenger cars","Mileage","Reference","China","Demand\Passenger road\LPVs\Passenger cars","Mileage","Reference","China","provided","default_best_guess","APERC placeholder road defaults","all_apec_economies_until_researcher_update","True","Placeholder default. Replace with economy-specific researcher data when available."
"v2026_05_25_best_guess","05PRC","Demand\Passenger road\LPVs\SUV and light trucks","Mileage","Reference","China","Demand\Passenger road\LPVs\SUV and light trucks","Mileage","Reference","China","provided","default_best_guess","APERC placeholder road defaults","all_apec_economies_until_researcher_update","True","Placeholder default. Replace with economy-specific researcher data when available."
"v2026_05_25_best_guess","05PRC","Demand\Passenger road\Motorcycles","Mileage","Reference","China","Demand\Passenger road\Motorcycles","Mileage","Reference","China","provided","default_best_guess","APERC placeholder road defaults","all_apec_economies_until_researcher_update","True","Placeholder default. Replace with economy-specific researcher data when available."
"v2026_05_25_best_guess","05PRC","Demand\Freight road\LCVs\FCEV","Sales Share","Reference","China","Demand\Freight road\LCVs\FCEV","Sales Share","Reference","China","provided","default_best_guess","APERC placeholder road defaults","all_apec_economies_until_researcher_update","True","Placeholder default. Replace with economy-specific researcher data when available."
"v2026_05_25_best_guess","05PRC","Demand\Freight road\LCVs\HEV","Sales Share","Reference","China","Demand\Freight road\LCVs\HEV","Sales Share","Reference","China","provided","default_best_guess","APERC placeholder road defaults","all_apec_economies_until_researcher_update","True","Placeholder default. Replace with economy-specific researcher data when available."
"v2026_05_25_best_guess","05PRC","Demand\Freight road\Trucks\HEV heavy","Sales Share","Reference","China","Demand\Freight road\Trucks\HEV heavy","Sales Share","Reference","China","provided","default_best_guess","APERC placeholder road defaults","all_apec_economies_until_researcher_update","True","Placeholder default. Replace with economy-specific researcher data when available."
"v2026_05_25_best_guess","05PRC","Demand\Freight road\Trucks\HEV medium","Sales Share","Reference","China","Demand\Freight road\Trucks\HEV medium","Sales Share","Reference","China","provided","default_best_guess","APERC placeholder road defaults","all_apec_economies_until_researcher_update","True","Placeholder default. Replace with economy-specific researcher data when available."
"v2026_05_25_best_guess","05PRC","Demand\Passenger road\Buses\HEV","Sales Share","Reference","China","Demand\Passenger road\Buses\HEV","Sales Share","Reference","China","provided","default_best_guess","APERC placeholder road defaults","all_apec_economies_until_researcher_update","True","Placeholder default. Replace with economy-specific researcher data when available."
"v2026_05_25_best_guess","05PRC","Demand\Passenger road\LPVs\FCEV large","Sales Share","Reference","China","Demand\Passenger road\LPVs\FCEV large","Sales Share","Reference","China","provided","default_best_guess","APERC placeholder road defaults","all_apec_economies_until_researcher_update","True","Placeholder default. Replace with economy-specific researcher data when available."
"v2026_05_25_best_guess","05PRC","Demand\Passenger road\LPVs\FCEV medium","Sales Share","Reference","China","Demand\Passenger road\LPVs\FCEV medium","Sales Share","Reference","China","provided","default_best_guess","APERC placeholder road defaults","all_apec_economies_until_researcher_update","True","Placeholder default. Replace with economy-specific researcher data when available."
"v2026_05_25_best_guess","06HKC","Demand\Freight road\LCVs\FCEV\Hydrogen","Final On-Road Fuel Economy","Reference","Hong Kong, China","Demand\Freight road\LCVs\FCEV\Hydrogen","Final On-Road Fuel Economy","Reference","Hong Kong, China","provided","default_best_guess","APERC placeholder road defaults","all_apec_economies_until_researcher_update","True","Placeholder default. Replace with economy-specific researcher data when available."
"v2026_05_25_best_guess","06HKC","Demand\Freight road\LCVs\HEV\Motor gasoline","Final On-Road Fuel Economy","Reference","Hong Kong, China","Demand\Freight road\LCVs\HEV\Motor gasoline","Final On-Road Fuel Economy","Reference","Hong Kong, China","provided","default_best_guess","APERC placeholder road defaults","all_apec_economies_until_researcher_update","True","Placeholder default. Replace with economy-specific researcher data when available."
"v2026_05_25_best_guess","06HKC","Demand\Freight road\LCVs\PHEV","Final On-Road Fuel Economy","Reference","Hong Kong, China","Demand\Freight road\LCVs\PHEV","Final On-Road Fuel Economy","Reference","Hong Kong, China","provided","default_best_guess","APERC placeholder road defaults","all_apec_economies_until_researcher_update","True","Placeholder default. Replace with economy-specific researcher data when available."
"v2026_05_25_best_guess","06HKC","Demand\Freight road\Trucks\HEV heavy\Motor gasoline","Final On-Road Fuel Economy","Reference","Hong Kong, China","Demand\Freight road\Trucks\HEV heavy\Motor gasoline","Final On-Road Fuel Economy","Reference","Hong Kong, China","provided","default_best_guess","APERC placeholder road defaults","all_apec_economies_until_researcher_update","True","Placeholder default. Replace with economy-specific researcher data when available."
"v2026_05_25_best_guess","06HKC","Demand\Freight road\Trucks\HEV medium\Motor gasoline","Final On-Road Fuel Economy","Reference","Hong Kong, China","Demand\Freight road\Trucks\HEV medium\Motor gasoline","Final On-Road Fuel Economy","Reference","Hong Kong, China","provided","default_best_guess","APERC placeholder road defaults","all_apec_economies_until_researcher_update","True","Placeholder default. Replace with economy-specific researcher data when available."
"v2026_05_25_best_guess","06HKC","Demand\Freight road\Trucks\PHEV heavy","Final On-Road Fuel Economy","Reference","Hong Kong, China","Demand\Freight road\Trucks\PHEV heavy","Final On-Road Fuel Economy","Reference","Hong Kong, China","provided","default_best_guess","APERC placeholder road defaults","all_apec_economies_until_researcher_update","True","Placeholder default. Replace with economy-specific researcher data when available."
"v2026_05_25_best_guess","06HKC","Demand\Freight road\Trucks\PHEV medium","Final On-Road Fuel Economy","Reference","Hong Kong, China","Demand\Freight road\Trucks\PHEV medium","Final On-Road Fuel Economy","Reference","Hong Kong, China","provided","default_best_guess","APERC placeholder road defaults","all_apec_economies_until_researcher_update","True","Placeholder default. Replace with economy-specific researcher data when available."
"v2026_05_25_best_guess","06HKC","Demand\Passenger road\Buses\HEV\Motor gasoline","Final On-Road Fuel Economy","Reference","Hong Kong, China","Demand\Passenger road\Buses\HEV\Motor gasoline","Final On-Road Fuel Economy","Reference","Hong Kong, China","provided","default_best_guess","APERC placeholder road defaults","all_apec_economies_until_researcher_update","True","Placeholder default. Replace with economy-specific researcher data when available."
"v2026_05_25_best_guess","06HKC","Demand\Passenger road\Buses\PHEV","Final On-Road Fuel Economy","Reference","Hong Kong, China","Demand\Passenger road\Buses\PHEV","Final On-Road Fuel Economy","Reference","Hong Kong, China","provided","default_best_guess","APERC placeholder road defaults","all_apec_economies_until_researcher_update","True","Placeholder default. Replace with economy-specific researcher data when available."
"v2026_05_25_best_guess","06HKC","Demand\Passenger road\LPVs\FCEV large\Hydrogen","Final On-Road Fuel Economy","Reference","Hong Kong, China","Demand\Passenger road\LPVs\FCEV large\Hydrogen","Final On-Road Fuel Economy","Reference","Hong Kong, China","provided","default_best_guess","APERC placeholder road defaults","all_apec_economies_until_researcher_update","True","Placeholder default. Replace with economy-specific researcher data when available."
"v2026_05_25_best_guess","06HKC","Demand\Passenger road\LPVs\FCEV medium\Hydrogen","Final On-Road Fuel Economy","Reference","Hong Kong, China","Demand\Passenger road\LPVs\FCEV medium\Hydrogen","Final On-Road Fuel Economy","Reference","Hong Kong, China","provided","default_best_guess","APERC placeholder road defaults","all_apec_economies_until_researcher_update","True","Placeholder default. Replace with economy-specific researcher data when available."
"v2026_05_25_best_guess","06HKC","Demand\Passenger road\LPVs\PHEV large","Final On-Road Fuel Economy","Reference","Hong Kong, China","Demand\Passenger road\LPVs\PHEV large","Final On-Road Fuel Economy","Reference","Hong Kong, China","provided","default_best_guess","APERC placeholder road defaults","all_apec_economies_until_researcher_update","True","Placeholder default. Replace with economy-specific researcher data when available."
"v2026_05_25_best_guess","06HKC","Demand\Passenger road\LPVs\PHEV medium","Final On-Road Fuel Economy","Reference","Hong Kong, China","Demand\Passenger road\LPVs\PHEV medium","Final On-Road Fuel Economy","Reference","Hong Kong, China","provided","default_best_guess","APERC placeholder road defaults","all_apec_economies_until_researcher_update","True","Placeholder default. Replace with economy-specific researcher data when available."
"v2026_05_25_best_guess","06HKC","Demand\Passenger road\Motorcycles\ICE\LPG","Final On-Road Fuel Economy","Reference","Hong Kong, China","Demand\Passenger road\Motorcycles\ICE\LPG","Final On-Road Fuel Economy","Reference","Hong Kong, China","provided","default_best_guess","APERC placeholder road defaults","all_apec_economies_until_researcher_update","True","Placeholder default. Replace with economy-specific researcher data when available."
"v2026_05_25_best_guess","06HKC","Demand\Passenger road\Motorcycles\ICE\Natural gas","Final On-Road Fuel Economy","Reference","Hong Kong, China","Demand\Passenger road\Motorcycles\ICE\Natural gas","Final On-Road Fuel Economy","Reference","Hong Kong, China","provided","default_best_guess","APERC placeholder road defaults","all_apec_economies_until_researcher_update","True","Placeholder default. Replace with economy-specific researcher data when available."
"v2026_05_25_best_guess","06HKC","Demand\Freight road\LCVs","Mileage","Reference","Hong Kong, China","Demand\Freight road\LCVs","Mileage","Reference","Hong Kong, China","provided","default_best_guess","APERC placeholder road defaults","all_apec_economies_until_researcher_update","True","Placeholder default. Replace with economy-specific researcher data when available."
"v2026_05_25_best_guess","06HKC","Demand\Freight road\Trucks\Heavy trucks","Mileage","Reference","Hong Kong, China","Demand\Freight road\Trucks\Heavy trucks","Mileage","Reference","Hong Kong, China","provided","default_best_guess","APERC placeholder road defaults","all_apec_economies_until_researcher_update","True","Placeholder default. Replace with economy-specific researcher data when available."
"v2026_05_25_best_guess","06HKC","Demand\Freight road\Trucks\Medium trucks","Mileage","Reference","Hong Kong, China","Demand\Freight road\Trucks\Medium trucks","Mileage","Reference","Hong Kong, China","provided","default_best_guess","APERC placeholder road defaults","all_apec_economies_until_researcher_update","True","Placeholder default. Replace with economy-specific researcher data when available."
"v2026_05_25_best_guess","06HKC","Demand\Passenger road\Buses","Mileage","Reference","Hong Kong, China","Demand\Passenger road\Buses","Mileage","Reference","Hong Kong, China","provided","default_best_guess","APERC placeholder road defaults","all_apec_economies_until_researcher_update","True","Placeholder default. Replace with economy-specific researcher data when available."
"v2026_05_25_best_guess","06HKC","Demand\Passenger road\LPVs\Passenger cars","Mileage","Reference","Hong Kong, China","Demand\Passenger road\LPVs\Passenger cars","Mileage","Reference","Hong Kong, China","provided","default_best_guess","APERC placeholder road defaults","all_apec_economies_until_researcher_update","True","Placeholder default. Replace with economy-specific researcher data when available."
"v2026_05_25_best_guess","06HKC","Demand\Passenger road\LPVs\SUV and light trucks","Mileage","Reference","Hong Kong, China","Demand\Passenger road\LPVs\SUV and light trucks","Mileage","Reference","Hong Kong, China","provided","default_best_guess","APERC placeholder road defaults","all_apec_economies_until_researcher_update","True","Placeholder default. Replace with economy-specific researcher data when available."
"v2026_05_25_best_guess","06HKC","Demand\Passenger road\Motorcycles","Mileage","Reference","Hong Kong, China","Demand\Passenger road\Motorcycles","Mileage","Reference","Hong Kong, China","provided","default_best_guess","APERC placeholder road defaults","all_apec_economies_until_researcher_update","True","Placeholder default. Replace with economy-specific researcher data when available."
"v2026_05_25_best_guess","06HKC","Demand\Freight road\LCVs\FCEV","Sales Share","Reference","Hong Kong, China","Demand\Freight road\LCVs\FCEV","Sales Share","Reference","Hong Kong, China","provided","default_best_guess","APERC placeholder road defaults","all_apec_economies_until_researcher_update","True","Placeholder default. Replace with economy-specific researcher data when available."
"v2026_05_25_best_guess","06HKC","Demand\Freight road\LCVs\HEV","Sales Share","Reference","Hong Kong, China","Demand\Freight road\LCVs\HEV","Sales Share","Reference","Hong Kong, China","provided","default_best_guess","APERC placeholder road defaults","all_apec_economies_until_researcher_update","True","Placeholder default. Replace with economy-specific researcher data when available."
"v2026_05_25_best_guess","06HKC","Demand\Freight road\Trucks\HEV heavy","Sales Share","Reference","Hong Kong, China","Demand\Freight road\Trucks\HEV heavy","Sales Share","Reference","Hong Kong, China","provided","default_best_guess","APERC placeholder road defaults","all_apec_economies_until_researcher_update","True","Placeholder default. Replace with economy-specific researcher data when available."
"v2026_05_25_best_guess","06HKC","Demand\Freight road\Trucks\HEV medium","Sales Share","Reference","Hong Kong, China","Demand\Freight road\Trucks\HEV medium","Sales Share","Reference","Hong Kong, China","provided","default_best_guess","APERC placeholder road defaults","all_apec_economies_until_researcher_update","True","Placeholder default. Replace with economy-specific researcher data when available."
"v2026_05_25_best_guess","06HKC","Demand\Passenger road\Buses\HEV","Sales Share","Reference","Hong Kong, China","Demand\Passenger road\Buses\HEV","Sales Share","Reference","Hong Kong, China","provided","default_best_guess","APERC placeholder road defaults","all_apec_economies_until_researcher_update","True","Placeholder default. Replace with economy-specific researcher data when available."
"v2026_05_25_best_guess","06HKC","Demand\Passenger road\LPVs\FCEV large","Sales Share","Reference","Hong Kong, China","Demand\Passenger road\LPVs\FCEV large","Sales Share","Reference","Hong Kong, China","provided","default_best_guess","APERC placeholder road defaults","all_apec_economies_until_researcher_update","True","Placeholder default. Replace with economy-specific researcher data when available."
"v2026_05_25_best_guess","06HKC","Demand\Passenger road\LPVs\FCEV medium","Sales Share","Reference","Hong Kong, China","Demand\Passenger road\LPVs\FCEV medium","Sales Share","Reference","Hong Kong, China","provided","default_best_guess","APERC placeholder road defaults","all_apec_economies_until_researcher_update","True","Placeholder default. Replace with economy-specific researcher data when available."
"v2026_05_25_best_guess","07INA","Demand\Freight road\LCVs\FCEV\Hydrogen","Final On-Road Fuel Economy","Reference","Indonesia","Demand\Freight road\LCVs\FCEV\Hydrogen","Final On-Road Fuel Economy","Reference","Indonesia","provided","default_best_guess","APERC placeholder road defaults","all_apec_economies_until_researcher_update","True","Placeholder default. Replace with economy-specific researcher data when available."
"v2026_05_25_best_guess","07INA","Demand\Freight road\LCVs\HEV\Motor gasoline","Final On-Road Fuel Economy","Reference","Indonesia","Demand\Freight road\LCVs\HEV\Motor gasoline","Final On-Road Fuel Economy","Reference","Indonesia","provided","default_best_guess","APERC placeholder road defaults","all_apec_economies_until_researcher_update","True","Placeholder default. Replace with economy-specific researcher data when available."
"v2026_05_25_best_guess","07INA","Demand\Freight road\LCVs\PHEV","Final On-Road Fuel Economy","Reference","Indonesia","Demand\Freight road\LCVs\PHEV","Final On-Road Fuel Economy","Reference","Indonesia","provided","default_best_guess","APERC placeholder road defaults","all_apec_economies_until_researcher_update","True","Placeholder default. Replace with economy-specific researcher data when available."
"v2026_05_25_best_guess","07INA","Demand\Freight road\Trucks\HEV heavy\Motor gasoline","Final On-Road Fuel Economy","Reference","Indonesia","Demand\Freight road\Trucks\HEV heavy\Motor gasoline","Final On-Road Fuel Economy","Reference","Indonesia","provided","default_best_guess","APERC placeholder road defaults","all_apec_economies_until_researcher_update","True","Placeholder default. Replace with economy-specific researcher data when available."
"v2026_05_25_best_guess","07INA","Demand\Freight road\Trucks\HEV medium\Motor gasoline","Final On-Road Fuel Economy","Reference","Indonesia","Demand\Freight road\Trucks\HEV medium\Motor gasoline","Final On-Road Fuel Economy","Reference","Indonesia","provided","default_best_guess","APERC placeholder road defaults","all_apec_economies_until_researcher_update","True","Placeholder default. Replace with economy-specific researcher data when available."
"v2026_05_25_best_guess","07INA","Demand\Freight road\Trucks\PHEV heavy","Final On-Road Fuel Economy","Reference","Indonesia","Demand\Freight road\Trucks\PHEV heavy","Final On-Road Fuel Economy","Reference","Indonesia","provided","default_best_guess","APERC placeholder road defaults","all_apec_economies_until_researcher_update","True","Placeholder default. Replace with economy-specific researcher data when available."
"v2026_05_25_best_guess","07INA","Demand\Freight road\Trucks\PHEV medium","Final On-Road Fuel Economy","Reference","Indonesia","Demand\Freight road\Trucks\PHEV medium","Final On-Road Fuel Economy","Reference","Indonesia","provided","default_best_guess","APERC placeholder road defaults","all_apec_economies_until_researcher_update","True","Placeholder default. Replace with economy-specific researcher data when available."
"v2026_05_25_best_guess","07INA","Demand\Passenger road\Buses\HEV\Motor gasoline","Final On-Road Fuel Economy","Reference","Indonesia","Demand\Passenger road\Buses\HEV\Motor gasoline","Final On-Road Fuel Economy","Reference","Indonesia","provided","default_best_guess","APERC placeholder road defaults","all_apec_economies_until_researcher_update","True","Placeholder default. Replace with economy-specific researcher data when available."
"v2026_05_25_best_guess","07INA","Demand\Passenger road\Buses\PHEV","Final On-Road Fuel Economy","Reference","Indonesia","Demand\Passenger road\Buses\PHEV","Final On-Road Fuel Economy","Reference","Indonesia","provided","default_best_guess","APERC placeholder road defaults","all_apec_economies_until_researcher_update","True","Placeholder default. Replace with economy-specific researcher data when available."
"v2026_05_25_best_guess","07INA","Demand\Passenger road\LPVs\FCEV large\Hydrogen","Final On-Road Fuel Economy","Reference","Indonesia","Demand\Passenger road\LPVs\FCEV large\Hydrogen","Final On-Road Fuel Economy","Reference","Indonesia","provided","default_best_guess","APERC placeholder road defaults","all_apec_economies_until_researcher_update","True","Placeholder default. Replace with economy-specific researcher data when available."
"v2026_05_25_best_guess","07INA","Demand\Passenger road\LPVs\FCEV medium\Hydrogen","Final On-Road Fuel Economy","Reference","Indonesia","Demand\Passenger road\LPVs\FCEV medium\Hydrogen","Final On-Road Fuel Economy","Reference","Indonesia","provided","default_best_guess","APERC placeholder road defaults","all_apec_economies_until_researcher_update","True","Placeholder default. Replace with economy-specific researcher data when available."
"v2026_05_25_best_guess","07INA","Demand\Passenger road\LPVs\PHEV large","Final On-Road Fuel Economy","Reference","Indonesia","Demand\Passenger road\LPVs\PHEV large","Final On-Road Fuel Economy","Reference","Indonesia","provided","default_best_guess","APERC placeholder road defaults","all_apec_economies_until_researcher_update","True","Placeholder default. Replace with economy-specific researcher data when available."
"v2026_05_25_best_guess","07INA","Demand\Passenger road\LPVs\PHEV medium","Final On-Road Fuel Economy","Reference","Indonesia","Demand\Passenger road\LPVs\PHEV medium","Final On-Road Fuel Economy","Reference","Indonesia","provided","default_best_guess","APERC placeholder road defaults","all_apec_economies_until_researcher_update","True","Placeholder default. Replace with economy-specific researcher data when available."
"v2026_05_25_best_guess","07INA","Demand\Passenger road\Motorcycles\ICE\LPG","Final On-Road Fuel Economy","Reference","Indonesia","Demand\Passenger road\Motorcycles\ICE\LPG","Final On-Road Fuel Economy","Reference","Indonesia","provided","default_best_guess","APERC placeholder road defaults","all_apec_economies_until_researcher_update","True","Placeholder default. Replace with economy-specific researcher data when available."
"v2026_05_25_best_guess","07INA","Demand\Passenger road\Motorcycles\ICE\Natural gas","Final On-Road Fuel Economy","Reference","Indonesia","Demand\Passenger road\Motorcycles\ICE\Natural gas","Final On-Road Fuel Economy","Reference","Indonesia","provided","default_best_guess","APERC placeholder road defaults","all_apec_economies_until_researcher_update","True","Placeholder default. Replace with economy-specific researcher data when available."
"v2026_05_25_best_guess","07INA","Demand\Freight road\LCVs","Mileage","Reference","Indonesia","Demand\Freight road\LCVs","Mileage","Reference","Indonesia","provided","default_best_guess","APERC placeholder road defaults","all_apec_economies_until_researcher_update","True","Placeholder default. Replace with economy-specific researcher data when available."
"v2026_05_25_best_guess","07INA","Demand\Freight road\Trucks\Heavy trucks","Mileage","Reference","Indonesia","Demand\Freight road\Trucks\Heavy trucks","Mileage","Reference","Indonesia","provided","default_best_guess","APERC placeholder road defaults","all_apec_economies_until_researcher_update","True","Placeholder default. Replace with economy-specific researcher data when available."
"v2026_05_25_best_guess","07INA","Demand\Freight road\Trucks\Medium trucks","Mileage","Reference","Indonesia","Demand\Freight road\Trucks\Medium trucks","Mileage","Reference","Indonesia","provided","default_best_guess","APERC placeholder road defaults","all_apec_economies_until_researcher_update","True","Placeholder default. Replace with economy-specific researcher data when available."
"v2026_05_25_best_guess","07INA","Demand\Passenger road\Buses","Mileage","Reference","Indonesia","Demand\Passenger road\Buses","Mileage","Reference","Indonesia","provided","default_best_guess","APERC placeholder road defaults","all_apec_economies_until_researcher_update","True","Placeholder default. Replace with economy-specific researcher data when available."
"v2026_05_25_best_guess","07INA","Demand\Passenger road\LPVs\Passenger cars","Mileage","Reference","Indonesia","Demand\Passenger road\LPVs\Passenger cars","Mileage","Reference","Indonesia","provided","default_best_guess","APERC placeholder road defaults","all_apec_economies_until_researcher_update","True","Placeholder default. Replace with economy-specific researcher data when available."
"v2026_05_25_best_guess","07INA","Demand\Passenger road\LPVs\SUV and light trucks","Mileage","Reference","Indonesia","Demand\Passenger road\LPVs\SUV and light trucks","Mileage","Reference","Indonesia","provided","default_best_guess","APERC placeholder road defaults","all_apec_economies_until_researcher_update","True","Placeholder default. Replace with economy-specific researcher data when available."
"v2026_05_25_best_guess","07INA","Demand\Passenger road\Motorcycles","Mileage","Reference","Indonesia","Demand\Passenger road\Motorcycles","Mileage","Reference","Indonesia","provided","default_best_guess","APERC placeholder road defaults","all_apec_economies_until_researcher_update","True","Placeholder default. Replace with economy-specific researcher data when available."
"v2026_05_25_best_guess","07INA","Demand\Freight road\LCVs\FCEV","Sales Share","Reference","Indonesia","Demand\Freight road\LCVs\FCEV","Sales Share","Reference","Indonesia","provided","default_best_guess","APERC placeholder road defaults","all_apec_economies_until_researcher_update","True","Placeholder default. Replace with economy-specific researcher data when available."
"v2026_05_25_best_guess","07INA","Demand\Freight road\LCVs\HEV","Sales Share","Reference","Indonesia","Demand\Freight road\LCVs\HEV","Sales Share","Reference","Indonesia","provided","default_best_guess","APERC placeholder road defaults","all_apec_economies_until_researcher_update","True","Placeholder default. Replace with economy-specific researcher data when available."
"v2026_05_25_best_guess","07INA","Demand\Freight road\Trucks\HEV heavy","Sales Share","Reference","Indonesia","Demand\Freight road\Trucks\HEV heavy","Sales Share","Reference","Indonesia","provided","default_best_guess","APERC placeholder road defaults","all_apec_economies_until_researcher_update","True","Placeholder default. Replace with economy-specific researcher data when available."
