Economy,Scenario,Branch Path,Variable,Year,Value,Scale,Units,Source,Comment,Input Status,Shown In Interface,Source Data Year,Source Classification,Base Year Treatment,Derivation Method
11MEX,Target,Demand\Passenger road\LPVs\PHEV small,Sales Share,2059,0.0,%,Share,transport_leap_export_combined_11_MEX_domestic_international_Target_20260526.xlsx,"Projected Sales Share from matched transport LEAP export workbook. 9th Outlook legacy input — row-level provenance is preserved in the archived 9th-edition transport data system and can be investigated on demand: https://drive.google.com/file/d/103sIJ1L1mbQpGfL2shlB8nrIOTkbyFz3/view?usp=drive_link. The displayed value may also reflect subsequent aggregation, disaggregation, or model reconciliation. Pipeline lineage: transport_leap_export_combined_11_MEX_domestic_international_Target_20260526.xlsx.",default,False,2022,legacy_unknown,legacy_unrecorded,legacy_unrecorded
11MEX,Target,Demand\Passenger road\LPVs\PHEV small,Sales Share,2060,0.0,%,Share,transport_leap_export_combined_11_MEX_domestic_international_Target_20260526.xlsx,"Projected Sales Share from matched transport LEAP export workbook. 9th Outlook legacy input — row-level provenance is preserved in the archived 9th-edition transport data system and can be investigated on demand: https://drive.google.com/file/d/103sIJ1L1mbQpGfL2shlB8nrIOTkbyFz3/view?usp=drive_link. The displayed value may also reflect subsequent aggregation, disaggregation, or model reconciliation. Pipeline lineage: transport_leap_export_combined_11_MEX_domestic_international_Target_20260526.xlsx.",default,False,2022,legacy_unknown,legacy_unrecorded,legacy_unrecorded
11MEX,Target,Demand\Passenger road\Motorcycles\BEV,Sales Share,2023,22.0,%,Share,transport_leap_export_combined_11_MEX_domestic_international_Target_20260526.xlsx,"Projected Sales Share from matched transport LEAP export workbook. 9th Outlook legacy input — row-level provenance is preserved in the archived 9th-edition transport data system and can be investigated on demand: https://drive.google.com/file/d/103sIJ1L1mbQpGfL2shlB8nrIOTkbyFz3/view?usp=drive_link. The displayed value may also reflect subsequent aggregation, disaggregation, or model reconciliation. Pipeline lineage: transport_leap_export_combined_11_MEX_domestic_international_Target_20260526.xlsx.",default,False,2022,legacy_unknown,legacy_unrecorded,legacy_unrecorded
11MEX,Target,Demand\Passenger road\Motorcycles\BEV,Sales Share,2024,47.0,%,Share,transport_leap_export_combined_11_MEX_domestic_international_Target_20260526.xlsx,"Projected Sales Share from matched transport LEAP export workbook. 9th Outlook legacy input — row-level provenance is preserved in the archived 9th-edition transport data system and can be investigated on demand: https://drive.google.com/file/d/103sIJ1L1mbQpGfL2shlB8nrIOTkbyFz3/view?usp=drive_link. The displayed value may also reflect subsequent aggregation, disaggregation, or model reconciliation. Pipeline lineage: transport_leap_export_combined_11_MEX_domestic_international_Target_20260526.xlsx.",default,False,2022,legacy_unknown,legacy_unrecorded,legacy_unrecorded
11MEX,Target,Demand\Passenger road\Motorcycles\BEV,Sales Share,2025,71.0,%,Share,transport_leap_export_combined_11_MEX_domestic_international_Target_20260526.xlsx,"Projected Sales Share from matched transport LEAP export workbook. 9th Outlook legacy input — row-level provenance is preserved in the archived 9th-edition transport data system and can be investigated on demand: https://drive.google.com/file/d/103sIJ1L1mbQpGfL2shlB8nrIOTkbyFz3/view?usp=drive_link. The displayed value may also reflect subsequent aggregation, disaggregation, or model reconciliation. Pipeline lineage: transport_leap_export_combined_11_MEX_domestic_international_Target_20260526.xlsx.",default,False,2022,legacy_unknown,legacy_unrecorded,legacy_unrecorded
11MEX,Target,Demand\Passenger road\Motorcycles\BEV,Sales Share,2026,98.0,%,Share,transport_leap_export_combined_11_MEX_domestic_international_Target_20260526.xlsx,"Projected Sales Share from matched transport LEAP export workbook. 9th Outlook legacy input — row-level provenance is preserved in the archived 9th-edition transport data system and can be investigated on demand: https://drive.google.com/file/d/103sIJ1L1mbQpGfL2shlB8nrIOTkbyFz3/view?usp=drive_link. The displayed value may also reflect subsequent aggregation, disaggregation, or model reconciliation. Pipeline lineage: transport_leap_export_combined_11_MEX_domestic_international_Target_20260526.xlsx.",default,False,2022,legacy_unknown,legacy_unrecorded,legacy_unrecorded
11MEX,Target,Demand\Passenger road\Motorcycles\BEV,Sales Share,2027,100.0,%,Share,transport_leap_export_combined_11_MEX_domestic_international_Target_20260526.xlsx,"Projected Sales Share from matched transport LEAP export workbook. 9th Outlook legacy input — row-level provenance is preserved in the archived 9th-edition transport data system and can be investigated on demand: https://drive.google.com/file/d/103sIJ1L1mbQpGfL2shlB8nrIOTkbyFz3/view?usp=drive_link. The displayed value may also reflect subsequent aggregation, disaggregation, or model reconciliation. Pipeline lineage: transport_leap_export_combined_11_MEX_domestic_international_Target_20260526.xlsx.",default,False,2022,legacy_unknown,legacy_unrecorded,legacy_unrecorded
11MEX,Target,Demand\Passenger road\Motorcycles\BEV,Sales Share,2028,100.0,%,Share,transport_leap_export_combined_11_MEX_domestic_international_Target_20260526.xlsx,"Projected Sales Share from matched transport LEAP export workbook. 9th Outlook legacy input — row-level provenance is preserved in the archived 9th-edition transport data system and can be investigated on demand: https://drive.google.com/file/d/103sIJ1L1mbQpGfL2shlB8nrIOTkbyFz3/view?usp=drive_link. The displayed value may also reflect subsequent aggregation, disaggregation, or model reconciliation. Pipeline lineage: transport_leap_export_combined_11_MEX_domestic_international_Target_20260526.xlsx.",default,False,2022,legacy_unknown,legacy_unrecorded,legacy_unrecorded
11MEX,Target,Demand\Passenger road\Motorcycles\BEV,Sales Share,2029,100.0,%,Share,transport_leap_export_combined_11_MEX_domestic_international_Target_20260526.xlsx,"Projected Sales Share from matched transport LEAP export workbook. 9th Outlook legacy input — row-level provenance is preserved in the archived 9th-edition transport data system and can be investigated on demand: https://drive.google.com/file/d/103sIJ1L1mbQpGfL2shlB8nrIOTkbyFz3/view?usp=drive_link. The displayed value may also reflect subsequent aggregation, disaggregation, or model reconciliation. Pipeline lineage: transport_leap_export_combined_11_MEX_domestic_international_Target_20260526.xlsx.",default,False,2022,legacy_unknown,legacy_unrecorded,legacy_unrecorded
11MEX,Target,Demand\Passenger road\Motorcycles\BEV,Sales Share,2030,100.0,%,Share,transport_leap_export_combined_11_MEX_domestic_international_Target_20260526.xlsx,"Projected Sales Share from matched transport LEAP export workbook. 9th Outlook legacy input — row-level provenance is preserved in the archived 9th-edition transport data system and can be investigated on demand: https://drive.google.com/file/d/103sIJ1L1mbQpGfL2shlB8nrIOTkbyFz3/view?usp=drive_link. The displayed value may also reflect subsequent aggregation, disaggregation, or model reconciliation. Pipeline lineage: transport_leap_export_combined_11_MEX_domestic_international_Target_20260526.xlsx.",default,False,2022,legacy_unknown,legacy_unrecorded,legacy_unrecorded
11MEX,Target,Demand\Passenger road\Motorcycles\BEV,Sales Share,2031,100.0,%,Share,transport_leap_export_combined_11_MEX_domestic_international_Target_20260526.xlsx,"Projected Sales Share from matched transport LEAP export workbook. 9th Outlook legacy input — row-level provenance is preserved in the archived 9th-edition transport data system and can be investigated on demand: https://drive.google.com/file/d/103sIJ1L1mbQpGfL2shlB8nrIOTkbyFz3/view?usp=drive_link. The displayed value may also reflect subsequent aggregation, disaggregation, or model reconciliation. Pipeline lineage: transport_leap_export_combined_11_MEX_domestic_international_Target_20260526.xlsx.",default,False,2022,legacy_unknown,legacy_unrecorded,legacy_unrecorded
11MEX,Target,Demand\Passenger road\Motorcycles\BEV,Sales Share,2032,100.0,%,Share,transport_leap_export_combined_11_MEX_domestic_international_Target_20260526.xlsx,"Projected Sales Share from matched transport LEAP export workbook. 9th Outlook legacy input — row-level provenance is preserved in the archived 9th-edition transport data system and can be investigated on demand: https://drive.google.com/file/d/103sIJ1L1mbQpGfL2shlB8nrIOTkbyFz3/view?usp=drive_link. The displayed value may also reflect subsequent aggregation, disaggregation, or model reconciliation. Pipeline lineage: transport_leap_export_combined_11_MEX_domestic_international_Target_20260526.xlsx.",default,False,2022,legacy_unknown,legacy_unrecorded,legacy_unrecorded
11MEX,Target,Demand\Passenger road\Motorcycles\BEV,Sales Share,2033,100.0,%,Share,transport_leap_export_combined_11_MEX_domestic_international_Target_20260526.xlsx,"Projected Sales Share from matched transport LEAP export workbook. 9th Outlook legacy input — row-level provenance is preserved in the archived 9th-edition transport data system and can be investigated on demand: https://drive.google.com/file/d/103sIJ1L1mbQpGfL2shlB8nrIOTkbyFz3/view?usp=drive_link. The displayed value may also reflect subsequent aggregation, disaggregation, or model reconciliation. Pipeline lineage: transport_leap_export_combined_11_MEX_domestic_international_Target_20260526.xlsx.",default,False,2022,legacy_unknown,legacy_unrecorded,legacy_unrecorded
11MEX,Target,Demand\Passenger road\Motorcycles\BEV,Sales Share,2034,100.0,%,Share,transport_leap_export_combined_11_MEX_domestic_international_Target_20260526.xlsx,"Projected Sales Share from matched transport LEAP export workbook. 9th Outlook legacy input — row-level provenance is preserved in the archived 9th-edition transport data system and can be investigated on demand: https://drive.google.com/file/d/103sIJ1L1mbQpGfL2shlB8nrIOTkbyFz3/view?usp=drive_link. The displayed value may also reflect subsequent aggregation, disaggregation, or model reconciliation. Pipeline lineage: transport_leap_export_combined_11_MEX_domestic_international_Target_20260526.xlsx.",default,False,2022,legacy_unknown,legacy_unrecorded,legacy_unrecorded
11MEX,Target,Demand\Passenger road\Motorcycles\BEV,Sales Share,2035,100.0,%,Share,transport_leap_export_combined_11_MEX_domestic_international_Target_20260526.xlsx,"Projected Sales Share from matched transport LEAP export workbook. 9th Outlook legacy input — row-level provenance is preserved in the archived 9th-edition transport data system and can be investigated on demand: https://drive.google.com/file/d/103sIJ1L1mbQpGfL2shlB8nrIOTkbyFz3/view?usp=drive_link. The displayed value may also reflect subsequent aggregation, disaggregation, or model reconciliation. Pipeline lineage: transport_leap_export_combined_11_MEX_domestic_international_Target_20260526.xlsx.",default,False,2022,legacy_unknown,legacy_unrecorded,legacy_unrecorded
11MEX,Target,Demand\Passenger road\Motorcycles\BEV,Sales Share,2036,100.0,%,Share,transport_leap_export_combined_11_MEX_domestic_international_Target_20260526.xlsx,"Projected Sales Share from matched transport LEAP export workbook. 9th Outlook legacy input — row-level provenance is preserved in the archived 9th-edition transport data system and can be investigated on demand: https://drive.google.com/file/d/103sIJ1L1mbQpGfL2shlB8nrIOTkbyFz3/view?usp=drive_link. The displayed value may also reflect subsequent aggregation, disaggregation, or model reconciliation. Pipeline lineage: transport_leap_export_combined_11_MEX_domestic_international_Target_20260526.xlsx.",default,False,2022,legacy_unknown,legacy_unrecorded,legacy_unrecorded
11MEX,Target,Demand\Passenger road\Motorcycles\BEV,Sales Share,2037,100.0,%,Share,transport_leap_export_combined_11_MEX_domestic_international_Target_20260526.xlsx,"Projected Sales Share from matched transport LEAP export workbook. 9th Outlook legacy input — row-level provenance is preserved in the archived 9th-edition transport data system and can be investigated on demand: https://drive.google.com/file/d/103sIJ1L1mbQpGfL2shlB8nrIOTkbyFz3/view?usp=drive_link. The displayed value may also reflect subsequent aggregation, disaggregation, or model reconciliation. Pipeline lineage: transport_leap_export_combined_11_MEX_domestic_international_Target_20260526.xlsx.",default,False,2022,legacy_unknown,legacy_unrecorded,legacy_unrecorded
11MEX,Target,Demand\Passenger road\Motorcycles\BEV,Sales Share,2038,100.0,%,Share,transport_leap_export_combined_11_MEX_domestic_international_Target_20260526.xlsx,"Projected Sales Share from matched transport LEAP export workbook. 9th Outlook legacy input — row-level provenance is preserved in the archived 9th-edition transport data system and can be investigated on demand: https://drive.google.com/file/d/103sIJ1L1mbQpGfL2shlB8nrIOTkbyFz3/view?usp=drive_link. The displayed value may also reflect subsequent aggregation, disaggregation, or model reconciliation. Pipeline lineage: transport_leap_export_combined_11_MEX_domestic_international_Target_20260526.xlsx.",default,False,2022,legacy_unknown,legacy_unrecorded,legacy_unrecorded
11MEX,Target,Demand\Passenger road\Motorcycles\BEV,Sales Share,2039,100.0,%,Share,transport_leap_export_combined_11_MEX_domestic_international_Target_20260526.xlsx,"Projected Sales Share from matched transport LEAP export workbook. 9th Outlook legacy input — row-level provenance is preserved in the archived 9th-edition transport data system and can be investigated on demand: https://drive.google.com/file/d/103sIJ1L1mbQpGfL2shlB8nrIOTkbyFz3/view?usp=drive_link. The displayed value may also reflect subsequent aggregation, disaggregation, or model reconciliation. Pipeline lineage: transport_leap_export_combined_11_MEX_domestic_international_Target_20260526.xlsx.",default,False,2022,legacy_unknown,legacy_unrecorded,legacy_unrecorded
11MEX,Target,Demand\Passenger road\Motorcycles\BEV,Sales Share,2040,100.0,%,Share,transport_leap_export_combined_11_MEX_domestic_international_Target_20260526.xlsx,"Projected Sales Share from matched transport LEAP export workbook. 9th Outlook legacy input — row-level provenance is preserved in the archived 9th-edition transport data system and can be investigated on demand: https://drive.google.com/file/d/103sIJ1L1mbQpGfL2shlB8nrIOTkbyFz3/view?usp=drive_link. The displayed value may also reflect subsequent aggregation, disaggregation, or model reconciliation. Pipeline lineage: transport_leap_export_combined_11_MEX_domestic_international_Target_20260526.xlsx.",default,False,2022,legacy_unknown,legacy_unrecorded,legacy_unrecorded
11MEX,Target,Demand\Passenger road\Motorcycles\BEV,Sales Share,2041,100.0,%,Share,transport_leap_export_combined_11_MEX_domestic_international_Target_20260526.xlsx,"Projected Sales Share from matched transport LEAP export workbook. 9th Outlook legacy input — row-level provenance is preserved in the archived 9th-edition transport data system and can be investigated on demand: https://drive.google.com/file/d/103sIJ1L1mbQpGfL2shlB8nrIOTkbyFz3/view?usp=drive_link. The displayed value may also reflect subsequent aggregation, disaggregation, or model reconciliation. Pipeline lineage: transport_leap_export_combined_11_MEX_domestic_international_Target_20260526.xlsx.",default,False,2022,legacy_unknown,legacy_unrecorded,legacy_unrecorded
11MEX,Target,Demand\Passenger road\Motorcycles\BEV,Sales Share,2042,100.0,%,Share,transport_leap_export_combined_11_MEX_domestic_international_Target_20260526.xlsx,"Projected Sales Share from matched transport LEAP export workbook. 9th Outlook legacy input — row-level provenance is preserved in the archived 9th-edition transport data system and can be investigated on demand: https://drive.google.com/file/d/103sIJ1L1mbQpGfL2shlB8nrIOTkbyFz3/view?usp=drive_link. The displayed value may also reflect subsequent aggregation, disaggregation, or model reconciliation. Pipeline lineage: transport_leap_export_combined_11_MEX_domestic_international_Target_20260526.xlsx.",default,False,2022,legacy_unknown,legacy_unrecorded,legacy_unrecorded
11MEX,Target,Demand\Passenger road\Motorcycles\BEV,Sales Share,2043,100.0,%,Share,transport_leap_export_combined_11_MEX_domestic_international_Target_20260526.xlsx,"Projected Sales Share from matched transport LEAP export workbook. 9th Outlook legacy input — row-level provenance is preserved in the archived 9th-edition transport data system and can be investigated on demand: https://drive.google.com/file/d/103sIJ1L1mbQpGfL2shlB8nrIOTkbyFz3/view?usp=drive_link. The displayed value may also reflect subsequent aggregation, disaggregation, or model reconciliation. Pipeline lineage: transport_leap_export_combined_11_MEX_domestic_international_Target_20260526.xlsx.",default,False,2022,legacy_unknown,legacy_unrecorded,legacy_unrecorded
11MEX,Target,Demand\Passenger road\Motorcycles\BEV,Sales Share,2044,100.0,%,Share,transport_leap_export_combined_11_MEX_domestic_international_Target_20260526.xlsx,"Projected Sales Share from matched transport LEAP export workbook. 9th Outlook legacy input — row-level provenance is preserved in the archived 9th-edition transport data system and can be investigated on demand: https://drive.google.com/file/d/103sIJ1L1mbQpGfL2shlB8nrIOTkbyFz3/view?usp=drive_link. The displayed value may also reflect subsequent aggregation, disaggregation, or model reconciliation. Pipeline lineage: transport_leap_export_combined_11_MEX_domestic_international_Target_20260526.xlsx.",default,False,2022,legacy_unknown,legacy_unrecorded,legacy_unrecorded
11MEX,Target,Demand\Passenger road\Motorcycles\BEV,Sales Share,2045,100.0,%,Share,transport_leap_export_combined_11_MEX_domestic_international_Target_20260526.xlsx,"Projected Sales Share from matched transport LEAP export workbook. 9th Outlook legacy input — row-level provenance is preserved in the archived 9th-edition transport data system and can be investigated on demand: https://drive.google.com/file/d/103sIJ1L1mbQpGfL2shlB8nrIOTkbyFz3/view?usp=drive_link. The displayed value may also reflect subsequent aggregation, disaggregation, or model reconciliation. Pipeline lineage: transport_leap_export_combined_11_MEX_domestic_international_Target_20260526.xlsx.",default,False,2022,legacy_unknown,legacy_unrecorded,legacy_unrecorded
11MEX,Target,Demand\Passenger road\Motorcycles\BEV,Sales Share,2046,100.0,%,Share,transport_leap_export_combined_11_MEX_domestic_international_Target_20260526.xlsx,"Projected Sales Share from matched transport LEAP export workbook. 9th Outlook legacy input — row-level provenance is preserved in the archived 9th-edition transport data system and can be investigated on demand: https://drive.google.com/file/d/103sIJ1L1mbQpGfL2shlB8nrIOTkbyFz3/view?usp=drive_link. The displayed value may also reflect subsequent aggregation, disaggregation, or model reconciliation. Pipeline lineage: transport_leap_export_combined_11_MEX_domestic_international_Target_20260526.xlsx.",default,False,2022,legacy_unknown,legacy_unrecorded,legacy_unrecorded
11MEX,Target,Demand\Passenger road\Motorcycles\BEV,Sales Share,2047,100.0,%,Share,transport_leap_export_combined_11_MEX_domestic_international_Target_20260526.xlsx,"Projected Sales Share from matched transport LEAP export workbook. 9th Outlook legacy input — row-level provenance is preserved in the archived 9th-edition transport data system and can be investigated on demand: https://drive.google.com/file/d/103sIJ1L1mbQpGfL2shlB8nrIOTkbyFz3/view?usp=drive_link. The displayed value may also reflect subsequent aggregation, disaggregation, or model reconciliation. Pipeline lineage: transport_leap_export_combined_11_MEX_domestic_international_Target_20260526.xlsx.",default,False,2022,legacy_unknown,legacy_unrecorded,legacy_unrecorded
11MEX,Target,Demand\Passenger road\Motorcycles\BEV,Sales Share,2048,100.0,%,Share,transport_leap_export_combined_11_MEX_domestic_international_Target_20260526.xlsx,"Projected Sales Share from matched transport LEAP export workbook. 9th Outlook legacy input — row-level provenance is preserved in the archived 9th-edition transport data system and can be investigated on demand: https://drive.google.com/file/d/103sIJ1L1mbQpGfL2shlB8nrIOTkbyFz3/view?usp=drive_link. The displayed value may also reflect subsequent aggregation, disaggregation, or model reconciliation. Pipeline lineage: transport_leap_export_combined_11_MEX_domestic_international_Target_20260526.xlsx.",default,False,2022,legacy_unknown,legacy_unrecorded,legacy_unrecorded
11MEX,Target,Demand\Passenger road\Motorcycles\BEV,Sales Share,2049,100.0,%,Share,transport_leap_export_combined_11_MEX_domestic_international_Target_20260526.xlsx,"Projected Sales Share from matched transport LEAP export workbook. 9th Outlook legacy input — row-level provenance is preserved in the archived 9th-edition transport data system and can be investigated on demand: https://drive.google.com/file/d/103sIJ1L1mbQpGfL2shlB8nrIOTkbyFz3/view?usp=drive_link. The displayed value may also reflect subsequent aggregation, disaggregation, or model reconciliation. Pipeline lineage: transport_leap_export_combined_11_MEX_domestic_international_Target_20260526.xlsx.",default,False,2022,legacy_unknown,legacy_unrecorded,legacy_unrecorded
11MEX,Target,Demand\Passenger road\Motorcycles\BEV,Sales Share,2050,100.0,%,Share,transport_leap_export_combined_11_MEX_domestic_international_Target_20260526.xlsx,"Projected Sales Share from matched transport LEAP export workbook. 9th Outlook legacy input — row-level provenance is preserved in the archived 9th-edition transport data system and can be investigated on demand: https://drive.google.com/file/d/103sIJ1L1mbQpGfL2shlB8nrIOTkbyFz3/view?usp=drive_link. The displayed value may also reflect subsequent aggregation, disaggregation, or model reconciliation. Pipeline lineage: transport_leap_export_combined_11_MEX_domestic_international_Target_20260526.xlsx.",default,False,2022,legacy_unknown,legacy_unrecorded,legacy_unrecorded
11MEX,Target,Demand\Passenger road\Motorcycles\BEV,Sales Share,2051,100.0,%,Share,transport_leap_export_combined_11_MEX_domestic_international_Target_20260526.xlsx,"Projected Sales Share from matched transport LEAP export workbook. 9th Outlook legacy input — row-level provenance is preserved in the archived 9th-edition transport data system and can be investigated on demand: https://drive.google.com/file/d/103sIJ1L1mbQpGfL2shlB8nrIOTkbyFz3/view?usp=drive_link. The displayed value may also reflect subsequent aggregation, disaggregation, or model reconciliation. Pipeline lineage: transport_leap_export_combined_11_MEX_domestic_international_Target_20260526.xlsx.",default,False,2022,legacy_unknown,legacy_unrecorded,legacy_unrecorded
11MEX,Target,Demand\Passenger road\Motorcycles\BEV,Sales Share,2052,100.0,%,Share,transport_leap_export_combined_11_MEX_domestic_international_Target_20260526.xlsx,"Projected Sales Share from matched transport LEAP export workbook. 9th Outlook legacy input — row-level provenance is preserved in the archived 9th-edition transport data system and can be investigated on demand: https://drive.google.com/file/d/103sIJ1L1mbQpGfL2shlB8nrIOTkbyFz3/view?usp=drive_link. The displayed value may also reflect subsequent aggregation, disaggregation, or model reconciliation. Pipeline lineage: transport_leap_export_combined_11_MEX_domestic_international_Target_20260526.xlsx.",default,False,2022,legacy_unknown,legacy_unrecorded,legacy_unrecorded
11MEX,Target,Demand\Passenger road\Motorcycles\BEV,Sales Share,2053,100.0,%,Share,transport_leap_export_combined_11_MEX_domestic_international_Target_20260526.xlsx,"Projected Sales Share from matched transport LEAP export workbook. 9th Outlook legacy input — row-level provenance is preserved in the archived 9th-edition transport data system and can be investigated on demand: https://drive.google.com/file/d/103sIJ1L1mbQpGfL2shlB8nrIOTkbyFz3/view?usp=drive_link. The displayed value may also reflect subsequent aggregation, disaggregation, or model reconciliation. Pipeline lineage: transport_leap_export_combined_11_MEX_domestic_international_Target_20260526.xlsx.",default,False,2022,legacy_unknown,legacy_unrecorded,legacy_unrecorded
11MEX,Target,Demand\Passenger road\Motorcycles\BEV,Sales Share,2054,100.0,%,Share,transport_leap_export_combined_11_MEX_domestic_international_Target_20260526.xlsx,"Projected Sales Share from matched transport LEAP export workbook. 9th Outlook legacy input — row-level provenance is preserved in the archived 9th-edition transport data system and can be investigated on demand: https://drive.google.com/file/d/103sIJ1L1mbQpGfL2shlB8nrIOTkbyFz3/view?usp=drive_link. The displayed value may also reflect subsequent aggregation, disaggregation, or model reconciliation. Pipeline lineage: transport_leap_export_combined_11_MEX_domestic_international_Target_20260526.xlsx.",default,False,2022,legacy_unknown,legacy_unrecorded,legacy_unrecorded
11MEX,Target,Demand\Passenger road\Motorcycles\BEV,Sales Share,2055,100.0,%,Share,transport_leap_export_combined_11_MEX_domestic_international_Target_20260526.xlsx,"Projected Sales Share from matched transport LEAP export workbook. 9th Outlook legacy input — row-level provenance is preserved in the archived 9th-edition transport data system and can be investigated on demand: https://drive.google.com/file/d/103sIJ1L1mbQpGfL2shlB8nrIOTkbyFz3/view?usp=drive_link. The displayed value may also reflect subsequent aggregation, disaggregation, or model reconciliation. Pipeline lineage: transport_leap_export_combined_11_MEX_domestic_international_Target_20260526.xlsx.",default,False,2022,legacy_unknown,legacy_unrecorded,legacy_unrecorded
11MEX,Target,Demand\Passenger road\Motorcycles\ICE,Sales Share,2023,78.0,%,Share,transport_leap_export_combined_11_MEX_domestic_international_Target_20260526.xlsx,"Projected Sales Share from matched transport LEAP export workbook. 9th Outlook legacy input — row-level provenance is preserved in the archived 9th-edition transport data system and can be investigated on demand: https://drive.google.com/file/d/103sIJ1L1mbQpGfL2shlB8nrIOTkbyFz3/view?usp=drive_link. The displayed value may also reflect subsequent aggregation, disaggregation, or model reconciliation. Pipeline lineage: transport_leap_export_combined_11_MEX_domestic_international_Target_20260526.xlsx.",default,False,2022,legacy_unknown,legacy_unrecorded,legacy_unrecorded
11MEX,Target,Demand\Passenger road\Motorcycles\ICE,Sales Share,2024,53.0,%,Share,transport_leap_export_combined_11_MEX_domestic_international_Target_20260526.xlsx,"Projected Sales Share from matched transport LEAP export workbook. 9th Outlook legacy input — row-level provenance is preserved in the archived 9th-edition transport data system and can be investigated on demand: https://drive.google.com/file/d/103sIJ1L1mbQpGfL2shlB8nrIOTkbyFz3/view?usp=drive_link. The displayed value may also reflect subsequent aggregation, disaggregation, or model reconciliation. Pipeline lineage: transport_leap_export_combined_11_MEX_domestic_international_Target_20260526.xlsx.",default,False,2022,legacy_unknown,legacy_unrecorded,legacy_unrecorded
11MEX,Target,Demand\Passenger road\Motorcycles\ICE,Sales Share,2025,29.0,%,Share,transport_leap_export_combined_11_MEX_domestic_international_Target_20260526.xlsx,"Projected Sales Share from matched transport LEAP export workbook. 9th Outlook legacy input — row-level provenance is preserved in the archived 9th-edition transport data system and can be investigated on demand: https://drive.google.com/file/d/103sIJ1L1mbQpGfL2shlB8nrIOTkbyFz3/view?usp=drive_link. The displayed value may also reflect subsequent aggregation, disaggregation, or model reconciliation. Pipeline lineage: transport_leap_export_combined_11_MEX_domestic_international_Target_20260526.xlsx.",default,False,2022,legacy_unknown,legacy_unrecorded,legacy_unrecorded
11MEX,Target,Demand\Passenger road\Motorcycles\ICE,Sales Share,2026,2.0,%,Share,transport_leap_export_combined_11_MEX_domestic_international_Target_20260526.xlsx,"Projected Sales Share from matched transport LEAP export workbook. 9th Outlook legacy input — row-level provenance is preserved in the archived 9th-edition transport data system and can be investigated on demand: https://drive.google.com/file/d/103sIJ1L1mbQpGfL2shlB8nrIOTkbyFz3/view?usp=drive_link. The displayed value may also reflect subsequent aggregation, disaggregation, or model reconciliation. Pipeline lineage: transport_leap_export_combined_11_MEX_domestic_international_Target_20260526.xlsx.",default,False,2022,legacy_unknown,legacy_unrecorded,legacy_unrecorded
11MEX,Target,Demand\Passenger road\Motorcycles\ICE,Sales Share,2027,0.0,%,Share,transport_leap_export_combined_11_MEX_domestic_international_Target_20260526.xlsx,"Projected Sales Share from matched transport LEAP export workbook. 9th Outlook legacy input — row-level provenance is preserved in the archived 9th-edition transport data system and can be investigated on demand: https://drive.google.com/file/d/103sIJ1L1mbQpGfL2shlB8nrIOTkbyFz3/view?usp=drive_link. The displayed value may also reflect subsequent aggregation, disaggregation, or model reconciliation. Pipeline lineage: transport_leap_export_combined_11_MEX_domestic_international_Target_20260526.xlsx.",default,False,2022,legacy_unknown,legacy_unrecorded,legacy_unrecorded
11MEX,Target,Demand\Passenger road\Motorcycles\ICE,Sales Share,2028,0.0,%,Share,transport_leap_export_combined_11_MEX_domestic_international_Target_20260526.xlsx,"Projected Sales Share from matched transport LEAP export workbook. 9th Outlook legacy input — row-level provenance is preserved in the archived 9th-edition transport data system and can be investigated on demand: https://drive.google.com/file/d/103sIJ1L1mbQpGfL2shlB8nrIOTkbyFz3/view?usp=drive_link. The displayed value may also reflect subsequent aggregation, disaggregation, or model reconciliation. Pipeline lineage: transport_leap_export_combined_11_MEX_domestic_international_Target_20260526.xlsx.",default,False,2022,legacy_unknown,legacy_unrecorded,legacy_unrecorded
11MEX,Target,Demand\Passenger road\Motorcycles\ICE,Sales Share,2029,0.0,%,Share,transport_leap_export_combined_11_MEX_domestic_international_Target_20260526.xlsx,"Projected Sales Share from matched transport LEAP export workbook. 9th Outlook legacy input — row-level provenance is preserved in the archived 9th-edition transport data system and can be investigated on demand: https://drive.google.com/file/d/103sIJ1L1mbQpGfL2shlB8nrIOTkbyFz3/view?usp=drive_link. The displayed value may also reflect subsequent aggregation, disaggregation, or model reconciliation. Pipeline lineage: transport_leap_export_combined_11_MEX_domestic_international_Target_20260526.xlsx.",default,False,2022,legacy_unknown,legacy_unrecorded,legacy_unrecorded
11MEX,Target,Demand\Passenger road\Motorcycles\ICE,Sales Share,2030,0.0,%,Share,transport_leap_export_combined_11_MEX_domestic_international_Target_20260526.xlsx,"Projected Sales Share from matched transport LEAP export workbook. 9th Outlook legacy input — row-level provenance is preserved in the archived 9th-edition transport data system and can be investigated on demand: https://drive.google.com/file/d/103sIJ1L1mbQpGfL2shlB8nrIOTkbyFz3/view?usp=drive_link. The displayed value may also reflect subsequent aggregation, disaggregation, or model reconciliation. Pipeline lineage: transport_leap_export_combined_11_MEX_domestic_international_Target_20260526.xlsx.",default,False,2022,legacy_unknown,legacy_unrecorded,legacy_unrecorded
